# _tick,_time,step,total_loss,mean_episode_return,mean_episode_true_return,pg_loss,baseline_loss,entropy_loss
1004,1631057476.982409,321280,7741.2841796875,915.0,50.0,-16.725353240966797,7758.12109375,-0.1112973764538765
1005,1631057477.2769346,321600,5295.13720703125,936.6666870117188,60.0,-9.631662368774414,5304.78125,-0.012317263521254063
1006,1631057477.518282,321920,6576.3046875,841.4285888671875,55.71428680419922,-8.910727500915527,6585.33984375,-0.12430445104837418
1007,1631057478.024519,322240,4169.68603515625,996.0,54.0,-3.201559066772461,4172.974609375,-0.0869213119149208
1008,1631057478.7429194,322560,12941.951171875,910.0,50.0,-3.050255537033081,12945.013671875,-0.012664045207202435
1009,1631057479.0689704,322880,10973.693359375,961.6666870117188,45.0,-3.8753347396850586,10977.5771484375,-0.008333695121109486
1010,1631057479.4725997,323200,8548.2177734375,864.0,54.0,-2.363234043121338,8550.65625,-0.07494977116584778
1011,1631057479.8474336,323520,14295.7080078125,747.1428833007812,60.000003814697266,-1.618892788887024,14297.330078125,-0.0030488695483654737
1012,1631057480.4681559,323840,5146.3251953125,995.0,50.0,-24.891529083251953,5171.26123046875,-0.04447554796934128
1013,1631057480.6735485,324160,4558.6865234375,998.3333740234375,50.0,-14.535501480102539,4573.2724609375,-0.05052948743104935
1014,1631057480.9984891,324480,5952.8505859375,978.3333740234375,45.0,32.064849853515625,5920.96484375,-0.17933674156665802
1015,1631057481.145591,324800,4279.8134765625,1155.0,37.5,-2.473710298538208,4282.326171875,-0.038890592753887177
1016,1631057481.3724577,325120,4094.265869140625,914.2857666015625,64.28572082519531,-31.051513671875,4125.7412109375,-0.4238157570362091
1017,1631057481.7479374,325440,9293.98046875,1023.3333740234375,50.0,-5.2057061195373535,9299.208984375,-0.022285649552941322
1018,1631057482.1123848,325760,5927.15966796875,1001.6666870117188,50.0,-4.145977973937988,5931.5,-0.19446903467178345
1019,1631057482.2626903,326080,7025.25537109375,1018.0,54.0,-1.857124924659729,7027.1396484375,-0.02753426693379879
1020,1631057483.32502,326400,7394.25244140625,1028.571533203125,47.142860412597656,114.60418701171875,7280.044921875,-0.3964523375034332
1021,1631057483.75027,326720,3368.97314453125,1046.666748046875,55.0,-24.003520965576172,3393.01513671875,-0.03860972076654434
1022,1631057484.149938,327040,5893.58984375,983.75,56.25,22.91865348815918,5871.0703125,-0.3990744948387146
1023,1631057484.3502827,327360,6973.24609375,988.3333740234375,50.0,-12.84103775024414,6986.1396484375,-0.052665818482637405
1024,1631057484.804733,327680,3017.858642578125,1032.857177734375,55.71428680419922,-10.64815902709961,3028.728515625,-0.22177989780902863
1025,1631057485.3134649,328000,11292.3583984375,855.7142944335938,68.5714340209961,9.512088775634766,11282.9296875,-0.08339108526706696
1026,1631057485.4893835,328320,7705.8056640625,773.3333740234375,65.0,-16.63332176208496,7722.6162109375,-0.1770070195198059
1027,1631057485.7475243,328640,7016.2333984375,1001.6666870117188,50.0,-21.129560470581055,7037.42529296875,-0.06251578032970428
1028,1631057486.308435,328960,4450.984375,988.0,54.0,49.637962341308594,4401.6748046875,-0.3285309970378876
1029,1631057486.4991744,329280,6039.02978515625,911.4285888671875,64.28572082519531,-11.203895568847656,6050.29833984375,-0.0644954964518547
1030,1631057486.6948876,329600,6280.2109375,991.4285888671875,55.71428680419922,-16.57141876220703,6297.1396484375,-0.3576108515262604
1031,1631057487.3325925,329920,16273.0849609375,857.5,56.25,-18.835227966308594,16291.97265625,-0.05246589705348015
1032,1631057487.8310769,330240,8870.3564453125,860.0,60.0,-4.6354475021362305,8875.0458984375,-0.05348346754908562
1033,1631057488.0186536,330560,8418.5166015625,876.6666870117188,55.0,-3.9825761318206787,8422.513671875,-0.014370860531926155
1034,1631057488.614532,330880,8139.99853515625,900.0000610351562,55.71428680419922,-4.025003433227539,8144.1474609375,-0.12380000203847885
1035,1631057489.0500937,331200,7997.37109375,950.0000610351562,51.42857360839844,-4.6279191970825195,8002.01123046875,-0.012210161425173283
1036,1631057489.6990676,331520,5220.52001953125,985.0,55.0,0.5973212718963623,5220.10498046875,-0.18225134909152985
1037,1631057489.8905804,331840,8274.7060546875,930.0000610351562,55.71428680419922,1.476560354232788,8273.23828125,-0.00855620764195919
1038,1631057490.0180082,332160,10653.4716796875,851.4285888671875,55.71428680419922,-4.872569561004639,10658.451171875,-0.10678418725728989
1039,1631057490.443525,332480,8580.2158203125,1012.0,54.0,-2.3325774669647217,8582.5625,-0.013542147353291512
1040,1631057490.9074047,332800,5852.05419921875,930.0000610351562,55.71428680419922,-24.93360710144043,5877.07470703125,-0.08710423856973648
1041,1631057491.2407057,333120,10595.36328125,1018.5714721679688,42.85714340209961,-1.2585597038269043,10596.640625,-0.018742326647043228
1042,1631057491.4223192,333440,9138.7724609375,873.3333740234375,55.0,-23.020824432373047,9161.9267578125,-0.13392066955566406
1043,1631057491.983244,333760,6684.32763671875,932.5,52.5,-45.462249755859375,6729.814453125,-0.024291591718792915
1044,1631057492.2917454,334080,8624.380859375,856.0,60.0,2.1555402278900146,8622.31640625,-0.09076695889234543
1045,1631057492.4943643,334400,8635.3466796875,1002.0,54.0,-2.5486087799072266,8637.8984375,-0.0027038243133574724
1046,1631057493.043218,334720,5749.744140625,903.3333740234375,65.0,-44.75761032104492,5794.67919921875,-0.1771373748779297
1047,1631057493.1694927,335040,5708.7060546875,1087.1429443359375,47.142860412597656,-8.552072525024414,5717.279296875,-0.021184515208005905
1048,1631057493.4938374,335360,5796.0908203125,873.3333740234375,55.0,-1.639690637588501,5797.88623046875,-0.15599839389324188
1049,1631057494.556031,335680,5141.330078125,901.4285888671875,55.71428680419922,-15.116186141967773,5156.4716796875,-0.025456352159380913
1050,1631057494.9085076,336000,5331.44970703125,1006.0,48.0,-2.813521146774292,5334.4150390625,-0.1519443839788437
1051,1631057495.5017369,336320,7748.6201171875,948.3333740234375,55.0,-3.7570292949676514,7752.38671875,-0.009868625551462173
1052,1631057495.791276,336640,5812.20947265625,904.2857666015625,60.000003814697266,-9.377540588378906,5821.76171875,-0.17497923970222473
1053,1631057495.9981492,336960,6865.896484375,990.0000610351562,55.71428680419922,-7.534599781036377,6873.46044921875,-0.029515506699681282
1054,1631057496.1516283,337280,5158.93896484375,905.71435546875,51.42857360839844,-9.875632286071777,5168.978515625,-0.16419154405593872
1055,1631057496.544157,337600,6088.4248046875,948.3333740234375,60.0,-0.5861715078353882,6089.048828125,-0.038061000406742096
1056,1631057496.8842826,337920,3300.99267578125,990.0000610351562,55.71428680419922,-27.248477935791016,3328.494873046875,-0.2537080645561218
1057,1631057497.3894815,338240,7131.11083984375,965.71435546875,51.42857360839844,-24.846721649169922,7156.10986328125,-0.15232226252555847
1058,1631057497.533839,338560,4180.10302734375,1036.0,54.0,-4.423105239868164,4185.02978515625,-0.503572940826416
1059,1631057497.9338589,338880,4570.3603515625,942.5,52.5,33.0932731628418,4537.3857421875,-0.11865405738353729
1060,1631057498.766032,339200,6884.94140625,788.0,54.0,15.711838722229004,6869.5302734375,-0.30074214935302734
1061,1631057499.0784588,339520,5261.72998046875,942.0,54.0,-20.08251953125,5281.94140625,-0.12885792553424835
1062,1631057499.5067337,339840,7560.2265625,945.0,55.0,-3.476545572280884,7563.7216796875,-0.018321840092539787
1063,1631057499.8136675,340160,4342.529296875,958.5714721679688,64.28572082519531,-36.034141540527344,4378.7919921875,-0.22850318253040314
1064,1631057500.0636277,340480,6580.93798828125,954.0,54.0,11.179600715637207,6570.13720703125,-0.3787561058998108
1065,1631057500.4709194,340800,8474.2802734375,936.6666870117188,60.0,-10.471334457397461,8484.802734375,-0.05046874284744263
1066,1631057500.7138948,341120,8998.142578125,837.1428833007812,55.71428680419922,215.42138671875,8783.14453125,-0.42346441745758057
1067,1631057501.035142,341440,7080.771484375,962.857177734375,55.71428680419922,-33.91078567504883,7114.74658203125,-0.06438294053077698
1068,1631057501.7649941,341760,6057.01220703125,802.857177734375,60.000003814697266,9.602938652038574,6047.79638671875,-0.38707971572875977
1069,1631057502.0548785,342080,8159.55517578125,897.1428833007812,60.000003814697266,-14.198078155517578,8173.78857421875,-0.03511756658554077
1070,1631057502.7566538,342400,8927.896484375,840.0,52.5,-21.722705841064453,8949.7666015625,-0.14697271585464478
1071,1631057503.0400126,342720,11511.841796875,871.4285888671875,55.71428680419922,0.08530781418085098,11511.7578125,-0.0010331689845770597
1072,1631057503.4391866,343040,10617.8701171875,876.0,54.0,1.719820261001587,10616.279296875,-0.12912903726100922
1073,1631057503.7431579,343360,5169.49267578125,1101.666748046875,40.0,4.2671732902526855,5165.263671875,-0.03826776519417763
1074,1631057504.0018213,343680,4972.7060546875,890.0,66.0,-14.662614822387695,4987.67041015625,-0.3018604815006256
1075,1631057504.2854388,344000,8339.23046875,930.0,50.0,-7.683241367340088,8346.951171875,-0.03675427660346031
1076,1631057504.4379082,344320,7337.63720703125,968.0,42.0,-22.298751831054688,7359.9482421875,-0.012122548185288906
1077,1631057505.1482491,344640,9142.134765625,840.0,60.0,-30.995471954345703,9173.1669921875,-0.03734581544995308
1078,1631057505.4363134,344960,5440.599609375,955.0,52.5,-20.667461395263672,5461.447265625,-0.18025510013103485
1079,1631057505.7131157,345280,3891.704833984375,1145.0,45.0,-1.279843807220459,3893.290771484375,-0.30621275305747986
1080,1631057506.2297719,345600,4795.5947265625,895.0,55.0,69.12641906738281,4726.6220703125,-0.15400859713554382
1081,1631057506.5017228,345920,4181.97998046875,1144.0,48.0,-4.2686309814453125,4186.4814453125,-0.2329704463481903
1082,1631057506.9946058,346240,5601.7314453125,1028.3333740234375,50.0,-9.586040496826172,5611.353515625,-0.03628257289528847
1083,1631057507.3744493,346560,4707.14111328125,871.25,63.75,-16.83169937133789,4724.3486328125,-0.3757856786251068
1084,1631057507.717653,346880,8528.255859375,848.5714721679688,55.71428680419922,-14.11865520477295,8542.40234375,-0.027062948793172836
1085,1631057507.8929362,347200,5730.916015625,978.0,48.0,-9.168756484985352,5740.361328125,-0.2765510678291321
1086,1631057508.3092055,347520,3806.629150390625,1018.3333740234375,55.0,-3.6427969932556152,3810.3310546875,-0.059010669589042664
1087,1631057508.5643797,347840,4659.2265625,1063.3333740234375,50.0,-9.239885330200195,4668.599609375,-0.1331223100423813
1088,1631057508.9232357,348160,2237.2802734375,1013.3333740234375,70.0,48.577701568603516,2189.864990234375,-1.1623437404632568
1089,1631057509.1116989,348480,8845.8779296875,870.0,67.5,-23.308528900146484,8869.4013671875,-0.21443186700344086
1090,1631057509.8754766,348800,2179.426025390625,1070.0,60.000003814697266,-13.512436866760254,2193.330078125,-0.39160552620887756
1091,1631057510.4219332,349120,7639.193359375,895.71435546875,60.000003814697266,17.669754028320312,7622.013671875,-0.49040645360946655
1092,1631057510.6532779,349440,12157.033203125,851.4285888671875,60.000003814697266,-8.330240249633789,12165.412109375,-0.048497457057237625
1093,1631057510.904958,349760,4746.86328125,892.0,66.0,7.380637168884277,4739.88037109375,-0.397805780172348
1094,1631057511.484616,350080,9860.279296875,934.0,48.0,-1.8828814029693604,9862.17578125,-0.014084935188293457
1095,1631057511.6977196,350400,2453.804443359375,1058.3333740234375,50.0,-15.054817199707031,2469.2744140625,-0.41513770818710327
1096,1631057512.2002373,350720,4551.78662109375,1028.571533203125,47.142860412597656,-48.098506927490234,4600.2734375,-0.3879965543746948
1097,1631057512.6618614,351040,5320.068359375,822.5,60.0,66.8924560546875,5254.3623046875,-1.1863704919815063
1098,1631057513.053896,351360,6202.27490234375,946.6666870117188,60.0,-26.35742950439453,6228.8701171875,-0.23762956261634827
1099,1631057513.4189508,351680,13648.9013671875,942.5,56.25,-30.53125762939453,13679.54296875,-0.11021461337804794
1100,1631057513.7466104,352000,3594.651611328125,987.1428833007812,47.142860412597656,16.542797088623047,3578.438232421875,-0.32922565937042236
1101,1631057513.920787,352320,4558.22314453125,867.1428833007812,60.000003814697266,187.57586669921875,4371.6220703125,-0.9747386574745178
1102,1631057514.2659245,352640,11857.1123046875,920.0,55.0,3.6433019638061523,11853.53125,-0.0625668540596962
1103,1631057514.375795,352960,13502.71484375,841.4285888671875,68.5714340209961,20.224157333374023,13482.50390625,-0.014081005938351154
1104,1631057514.900245,353280,9461.1064453125,885.71435546875,55.71428680419922,-67.68516540527344,9529.1220703125,-0.3304673731327057
1105,1631057515.430382,353600,4782.72119140625,1071.666748046875,55.0,-6.141042709350586,4788.9052734375,-0.042815182358026505
1106,1631057515.7849903,353920,5571.88037109375,984.2857666015625,55.71428680419922,-8.891395568847656,5580.94384765625,-0.1718439757823944
1107,1631057515.9851136,354240,4465.2275390625,873.3333740234375,60.0,-57.988040924072266,4523.55078125,-0.3349759578704834
1108,1631057516.2604253,354560,6766.7138671875,1001.6666870117188,65.0,2.604949474334717,6764.1318359375,-0.022825198248028755
1109,1631057516.9148166,354880,5539.6259765625,858.0,60.0,0.23646295070648193,5539.56591796875,-0.17644734680652618
1110,1631057517.531973,355200,9252.8857421875,942.857177734375,60.000003814697266,-10.931718826293945,9263.857421875,-0.039785537868738174
1111,1631057517.9646828,355520,12946.388671875,738.0,60.0,-2.9139652252197266,12949.63671875,-0.33361709117889404
1112,1631057518.4056144,355840,5759.99755859375,880.0000610351562,51.42857360839844,4.921483039855957,5755.1279296875,-0.05163029581308365
1113,1631057518.9362128,356160,5291.06103515625,1035.0,55.0,-189.19613647460938,5480.4521484375,-0.19498027861118317
1114,1631057519.22212,356480,8720.9609375,868.75,67.5,-26.25397491455078,8747.26953125,-0.05440119653940201
1115,1631057519.4301417,356800,3688.6826171875,1048.571533203125,47.142860412597656,14.28452205657959,3674.7412109375,-0.3429437279701233
1116,1631057519.758635,357120,3809.162109375,942.0,66.0,32.74760437011719,3777.69384765625,-1.2793939113616943
1117,1631057519.932244,357440,6954.78759765625,916.0,48.0,-1.5717709064483643,6956.66796875,-0.3085196912288666
1118,1631057520.2267623,357760,3355.979248046875,1012.857177734375,60.000003814697266,-38.46639633178711,3394.606689453125,-0.16106407344341278
1119,1631057520.4627793,358080,2492.669189453125,991.4285888671875,55.71428680419922,-30.347726821899414,2523.38623046875,-0.3693571388721466
